rank,asin,title,brand,category,product_type,deal_price_mxn,basis_price_mxn,basis_price_type,display_discount_pct,calculated_discount_pct,deal_message,deal_end_time,deal_type,percent_claimed,is_lightning_deal,rating,review_count,product_url,image_url,discount_difference_pp,category_clean,is_timed_deal,absolute_savings_mxn,price_band,extracted_at_utc,marketplace,currency
208,B0BR3M8XHK,"UGREEN Hub USB C 5 en 1 Adaptador USB C Multipuerto Aluminio a 4K 30Hz HDMI | 1 USB 3.0 y 2 USB 2.0, PD Carga Compatible con MacBook M1 M2 Pro Air iPad iPhone 17 Galaxy S24 Chromebook DELL XPS y Más",UGREEN,gl_pc,MULTIPORT_HUB,299.99,440.0,Precio de lista:,32.0,31.82045454545454,Promoción,,BEST_DEAL,,False,4.0,31956.0,https://www.amazon.com.mx/UGREEN-Adaptador-Multipuerto-Compatible-Chromebook/dp/B0BR3M8XHK,https://m.media-amazon.com/images/I/61ZrDcJ4nYL.jpg,0.17954545454545823,Pc,False,140.01,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
209,B09BWY4KCN,"Microondas Xwave Mirage, 0.7 pies, 9 programas predeterminados, acabado tipo espejo, descongelamiento y coccion por pero, plata, modelo MWD020E-PLATA",,gl_kitchen,MICROWAVE_OVEN,1403.1,1588.98,Anterior:,12.0,11.69807046029529,Promoción,,BEST_DEAL,,False,4.0,1132.0,https://www.amazon.com.mx/Mirage-MWD020E-Microondas-Xwave-color/dp/B09BWY4KCN,https://m.media-amazon.com/images/I/61gB4PjGmbL.jpg,0.3019295397047106,Kitchen,False,185.8800000000001,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
210,B0CW618SPM,"MOXIMX Puerta de Seguridad, Puerta para Bebés, 76-125 cm, Puerta para Perros/Mascotas, Puerta de Seguridad para Niños, Sin Perforación, para Escale",,gl_home,TEMPORARY_GATE,1081.49,1229.0,Precio de lista:,12.0,12.002441008950365,Promoción,,BEST_DEAL,,False,4.0,272.0,https://www.amazon.com.mx/Seguridad-Instalaci%C3%B3n-Perforaci%C3%B3n-Expandible-Escaleras/dp/B0CW618SPM,https://m.media-amazon.com/images/I/71X16JYcx-L.jpg,0.002441008950365031,Home,False,147.51,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
211,B0FJ8H5M97,"Filamento oficial de impresora 3D de Creality PLA, filamentos que brilla en la oscuridad, filament Hyper PLA de 1.75 mm, alta velocidad de 30-600 mm/s, filamento RFID que se adapta a la mayoría de",Creality,gl_office_product,THERMOPLASTIC_FILAMENT,568.99,799.0,Precio de lista:,29.0,28.787234042553187,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,15.0,https://www.amazon.com.mx/Filamento-impresora-Creality-filamentos-oscuridad/dp/B0FJ8H5M97,https://m.media-amazon.com/images/I/71JJGUCwqtL.jpg,0.2127659574468126,Office Product,True,230.01,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
212,B0D1GYY1Q8,"Hisense Aire acondicionado portátil, SACC 8.000 BTU, doble manguera, 4 modos (frío, calor, ventilador, deshumidificador) WiFi, control remoto hasta 51 m2., AP55023HR1GD, blanco (reacondicionado)",Hisense,gl_home,AIR_CONDITIONER,3569.1,4499.0,Precio anterior:,21.0,20.669037563903093,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,3.0,357.0,https://www.amazon.com.mx/Hisense-Smart-acondicionado-port%C3%A1til-calefacci%C3%B3n/dp/B0D1GYY1Q8,https://m.media-amazon.com/images/I/51Xa6n6A4cL.jpg,0.33096243609690745,Home,True,929.9000000000001,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
213,B084VGDD7M,"SONGMICS Cajas de Zapatos Plástico, Juego de 18 Organizadores de Almacenamiento, Caja Zapatero Plástico Plegable y Apilable para Zapatillas hasta talla 44, Transparente y Blanco, MLSP18SWT",SONGMICS,gl_home,STORAGE_BOX,609.99,899.0,Anterior:,32.0,32.14794215795328,Promoción,,BEST_DEAL,,False,4.0,8819.0,https://www.amazon.com.mx/SONGMICS-Organizador-Ventilaci%C3%B3n-33-3x23x14cm-Transparente/dp/B084VGDD7M,https://m.media-amazon.com/images/I/81fAPkrIBbL.jpg,0.14794215795328114,Home,False,289.01,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
214,B0FBN69CQH,"Safety 1st Sistema Viaje-Carriola Portabebé Royal 3en1, certificado seguridad, canastilla XL, marco acero",Safety 1st,gl_baby_product,STROLLER,3329.0,4499.0,Precio de lista:,26.0,26.00577906201378,Promoción,,BEST_DEAL,,False,4.0,72.0,https://www.amazon.com.mx/Safety-1st-Viaje-Carriola-certificado-canastilla/dp/B0FBN69CQH,https://m.media-amazon.com/images/I/713u8lOEesL.jpg,0.0057790620137794235,Baby Product,False,1170.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
215,B0DYTVVLH4,"UGREEN 14 en 1 Docking Station Revodok Pro 3 Monitores 2 4K HDMI y 8K DP | 100 W PD, Puertos USB de 10 Gbps, SD/TF 170 MB/s, Audio de 3,5 mm, Adaptador de Corriente de 140 W",UGREEN,gl_electronics,ELECTRONIC_DEVICE_DOCKING_STATION,2233.82,2699.0,Precio de lista:,17.0,17.23527232308262,Promoción,,BEST_DEAL,,False,4.0,850.0,https://www.amazon.com.mx/UGREEN-Docking-Monitores-Adaptador-Corriente/dp/B0DYTVVLH4,https://m.media-amazon.com/images/I/61AuBDPwDvL.jpg,0.23527232308261858,Electronics,False,465.17999999999984,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
216,B0DHTVSZ9W,"QCY H3 Pro Audífonos Inalámbricos Bluetooth 5.4, Híbridos Cancelación Ruido Activa hasta 99.6%, LDCA Hi-Res Audio, Diadema Plegables Auriculares Over-Ear con Microfono, Carga Rápida de 10 Minutos",QCY,gl_electronics,HEADPHONES,861.03,1299.0,Precio de lista:,34.0,33.71593533487298,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,1390.0,https://www.amazon.com.mx/QCY-H3-Inal%C3%A1mbricos-Cancelaci%C3%B3n-Auriculares/dp/B0DHTVSZ9W,https://m.media-amazon.com/images/I/51uYWKaLJ0L.jpg,0.2840646651270191,Electronics,True,437.97,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
217,B0CG6V2XGS,"TRALT Silla Ergonomica Escritorio Silla de Oficina Soporte Lumbar Ajustable | Capacidad de 330 lbs Silla de Escritorio Ergonómica con Reposacabezas Brazos Abatibles, Ideal para Oficina(Negro)",TRALT,gl_furniture,CHAIR,3307.01,3569.99,Precio de lista:,7.0,7.366407188815644,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,4343.0,https://www.amazon.com.mx/TRALT-Oficina-ergon%C3%B3mica-Libras-computadora/dp/B0CG6V2XGS,https://m.media-amazon.com/images/I/81OW9VpP4qL.jpg,0.3664071888156437,Furniture,True,262.97999999999956,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
218,B09QGR8FM7,"SMALLRT 1.98M Regleta Torre Multicontacto, Extension Electrica USB C Negro | Conector Multiple Enchufe con 12 Salidas CA y 4 Puertos USB (1 USB C) , Extensión Plana Pared para Casa, Oficina, Dorm",,gl_electronics,POWER_STRIP,343.99,799.0,Precio de lista:,57.0,56.947434292866085,Promoción,,BEST_DEAL,,False,5.0,11485.0,https://www.amazon.com.mx/SMALLRT-Regleta-Multicontacto-Extension-Electrica/dp/B09QGR8FM7,https://m.media-amazon.com/images/I/71fgel9kUfL.jpg,0.052565707133915396,Electronics,False,455.01,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
219,B0CLDJK594,"HONEYWHALE M2 Pro Scooter Eléctrico Adulto 500W-32KM/H-22KM Patin Electrico | Diseño Plegable para Desplazamientos Urbanos, APP Bluetooth, Neumáticos de 8.5"", Freno de Disco y Freno Electrónico",HONEYWHALE,gl_outdoors,KICK_SCOOTER,4799.0,9999.0,Precio de lista:,52.0,52.00520052005201,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,1755.0,https://www.amazon.com.mx/HONEYWHALE-M2-Pro-El%C3%A9ctrico-Velocidad/dp/B0CLDJK594,https://m.media-amazon.com/images/I/61NEozWBNFL.jpg,0.005200520052007107,Outdoors,True,5200.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
220,B0CPP36RP6,"MomMed Extractor de leche eléctrico portátil con 3 modos, 12 niveles, diseño antifugas y bajo ruido - todo en uno sin dolor, con flange de 24 mm - paquete de 2",MOMMED,gl_personal_care_appliances,BREAST_PUMP,1578.58,2199.98,Precio de lista:,28.0,28.245711324648408,Promoción,,BEST_DEAL,,False,4.0,1556.0,https://www.amazon.com.mx/Extractor-el%C3%A9ctrico-port%C3%A1til-niveles-antifugas/dp/B0CPP36RP6,https://m.media-amazon.com/images/I/61lZtrV1LcL.jpg,0.24571132464840773,Personal Care Appliances,False,621.4000000000001,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
221,B06XJ9D5S3,Dream Pairs - Zapatos cómodos de tacón bajo para Mujer,DREAM PAIRS,gl_shoes,SHOES,629.0,699.0,Anterior:,10.0,10.014306151645208,Promoción,,BEST_DEAL,,False,4.0,16640.0,https://www.amazon.com.mx/DREAM-PAIRS-Zapatos-Desnudo-Tama%C3%B1o/dp/B06XJ9D5S3,https://m.media-amazon.com/images/I/71SLAaPRQQS.jpg,0.014306151645207876,Shoes,False,70.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
222,B0H25YKRXX,"UGREEN Webcam 4K 30FPS HD Streaming AI para PC PDAF con Campo de Visión 79° | Cámara Web con Micrófono Cancelación de Ruido,Enfoque Automático ,Adaptador USB-A y USB-C para Streaming, Conferencia y Zoom",UGREEN,gl_camera,CAMCORDER,1699.0,2199.0,Precio de lista:,23.0,22.73760800363802,Promoción,,BEST_DEAL,,False,4.0,11.0,https://www.amazon.com.mx/UGREEN-Webcam-30FPS-Streaming-Visi%C3%B3n/dp/B0H25YKRXX,https://m.media-amazon.com/images/I/61AlkaJb+gL.jpg,0.2623919963619805,Camera,False,500.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
223,B0GP27PS94,"Pañal Huggies Supreme Etapa 7, Caja con 180 piezas, para bebés de 16 kg en adelante. Único clinica y dermatologicamente probado",,gl_drugstore,INCONTINENCE_PROTECTOR,2145.0,2860.0,Precio de lista:,25.0,25.0,Promoción,,BEST_DEAL,3.0,False,5.0,1.0,https://www.amazon.com.mx/Huggies-Supreme-adelante-clinica-dermatologicamente/dp/B0GP27PS94,https://m.media-amazon.com/images/I/81OPRp93J5L.jpg,0.0,Drugstore,False,715.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
224,B0H8SFVJDX,"9 En 1 Máquina de Cavitación, Dispositivo de Radiofrecuencia Cavitación 40K | Máquina de Belleza y Estiramiento La Piel Todo El Cuerpo, Máquina Multifuncional de Eliminación de Celulitis(Plata）",,gl_personal_care_appliances,MICROCURRENT_FACIAL_MACHINE,4049.18,4999.0,Precio de lista:,19.0,19.000200040008007,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,5.0,2.0,https://www.amazon.com.mx/En-M%C3%A1quina-Cavitaci%C3%B3n-Dispositivo-Radiofrecuencia/dp/B0H8SFVJDX,https://m.media-amazon.com/images/I/71MDGFBtGiL.jpg,0.00020004000800710742,Personal Care Appliances,True,949.8200000000002,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
225,B09JFQXP53,Sniokco 10K 8K 4K Cable HDMI 2.1 48Gbps 5 Metros Certificado Alta Velocidad | Compatible 0.01ms 4K 240Hz 165Hz 120Hz 8K 60Hz eARC Netflix HDCP 2.3 2.2 HDR10+ TV Computadora Monitor Proyector Roku Sky-Q,Sniokco,gl_biss,ELECTRONIC_CABLE,387.19,439.99,Precio de lista:,12.0,12.000272733471217,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,5.0,20781.0,https://www.amazon.com.mx/Sniokco-Certificado-Trenzado-Velocidad-Compatible/dp/B09JFQXP53,https://m.media-amazon.com/images/I/71d6PM54SkL.jpg,0.0002727334712169238,Biss,True,52.80000000000001,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
226,B0FJM5W4D5,"Marcadores Acrílicos 288 Colores Punta Brush – Tinta Acrílica Líquida de 2.4 ml, Caja de 5 Niveles, Ideal para Arte en Roca, Madera, Vidrio, Tela y Más – Rotuladores Acrílicos de Pintura",,gl_office_product,MARKING_PEN,1549.99,1699.0,Precio de lista:,9.0,8.770453207769275,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,404.0,https://www.amazon.com.mx/Marcadores-Acr%C3%ADlicos-Colores-Punta-Brush/dp/B0FJM5W4D5,https://m.media-amazon.com/images/I/71-7eARj4vL.jpg,0.2295467922307246,Office Product,True,149.01,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
227,B0FNX55ZBV,"HUAWEI Pura 80 Celular, 12+256G, Cámara XMAGE Ultra Chroma, Cancelación de Ruido con IA, Gran Batería de 5170 mAh y Dual Supercharge, Cristal Mate y Diseño de Bordes Planos, Blanco",HUAWEI,gl_wireless,CELLULAR_PHONE,8999.0,21499.0,Precio de lista:,58.0,58.142239173915065,Promoción,,BEST_DEAL,,False,4.0,161.0,https://www.amazon.com.mx/HUAWEI-Celular-Cancelaci%C3%B3n-Bater%C3%ADa-Supercharge/dp/B0FNX55ZBV,https://m.media-amazon.com/images/I/61Z0JwMtlOL.jpg,0.14223917391506546,Wireless,False,12500.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
228,B0GT2QMPVK,Dreamlab Set 2 Almohadas Heaven Pillow con Relleno Down Alternative | Almohada Cervical Extra Suave Relleno de Microfibras con Gel | Firmeza: Suave | Hipoalergénica | Almohada Estandar (50 cm x 65 cm),Dreamlab,gl_home,PILLOW,553.45,873.75,Precio de lista:,37.0,36.658082975679534,Promoción,,BEST_DEAL,,False,4.0,1529.0,https://www.amazon.com.mx/Dreamlab-Almohadas-Alternative-Almohada-Microfibras/dp/B0GT2QMPVK,https://m.media-amazon.com/images/I/71ZFgaeEqxL.jpg,0.3419170243204661,Home,False,320.29999999999995,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
229,B0B6GKV165,Cámara para interiores Ring (último modelo): seguridad para tu casa o negocio con video HD de 1080p (blanco),Ring,gl_digital_products_9_accessory,VDO_DEVICES,499.0,1099.0,Precio de lista:,55.0,54.5950864422202,Promoción,,BEST_DEAL,,False,4.0,3641.0,https://www.amazon.com.mx/Ring-generaci%C3%B3n-nocturna-bidireccional-privacidad/dp/B0B6GKV165,https://m.media-amazon.com/images/I/51gHswF64tL.jpg,0.40491355777979976,Digital Products 9 Accessory,False,600.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
230,B0D3GZK6BM,"Libin Pantalones de Golf para Hombre, Ajustados, elásticos, de 30 pulgadas/32 pulgadas/34 Pulgadas, Secado rápido, Ligeros, Casuales, cómodos con Bolsillos",Libin,gl_apparel,PANTS,703.99,799.99,Precio de lista:,12.0,12.000150001875024,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,7327.0,https://www.amazon.com.mx/Libin-Pantalones-el%C3%A1sticos-pulgadas-bolsillos/dp/B0D3GZK6BM,https://m.media-amazon.com/images/I/712XiL7okdL.jpg,0.00015000187502423046,Apparel,True,96.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
231,B0FHDJ13VN,"ELEGOO Filamento PLA MATE 1.75 2KG Verde Azuladol y Amarillo Sol | Precisión Dimensional +/- 0.02mm, Carrete de Filamento 3D, para Mayoría Impresoras 3D",ELEGOO,gl_office_product,THERMOPLASTIC_FILAMENT,563.19,639.99,Precio de lista:,12.0,12.000187502929727,Promoción,,BEST_DEAL,,False,4.0,1012.0,https://www.amazon.com.mx/ELEGOO-Filamento-Impresora-Dimensional-Impresoras/dp/B0FHDJ13VN,https://m.media-amazon.com/images/I/81AK0uIpYmL.jpg,0.00018750292972669058,Office Product,False,76.79999999999995,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
232,B0BWNTNGN5,Canon imageFORMULA R30 Escáner de Documentos de Oficina,Canon,gl_office_product,SCANNER,5799.0,6499.0,Precio de lista:,11.0,10.770887828896754,Promoción,,BEST_DEAL,,False,4.0,371.0,https://www.amazon.com.mx/Canon-imageFORMULA-Esc%C3%A1ner-Documentos-Oficina/dp/B0BWNTNGN5,https://m.media-amazon.com/images/I/51rx-1APYIL.jpg,0.229112171103246,Office Product,False,700.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
233,B0G5Y38Z91,"UGREEN MagFlow 25W Qi2.2 Cargador Inalámbrico 2 en 1 con Refrigeración Tec | Magsafe, Pantalla LED Inteligente, Compatible con iPhone 18 Pro Max y 17-12, AirPods, (Incluye USB-C 1M, sin Adaptador)",UGREEN,gl_electronics,CHARGING_ADAPTER,1299.0,1999.0,Precio de lista:,35.0,35.01750875437719,Promoción,,BEST_DEAL,,False,4.0,42.0,https://www.amazon.com.mx/UGREEN-MagFlow-Cargador-Inal%C3%A1mbrico-Refrigeraci%C3%B3n/dp/B0G5Y38Z91,https://m.media-amazon.com/images/I/61tf6GXimML.jpg,0.01750875437718946,Electronics,False,700.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
234,B0FX2MFWLH,"Libin Pantalones de Trabajo y Senderismo Cargo para Hombre, Resistentes al Agua, elásticos y tácticos con 9 Bolsillos",Libin,gl_apparel,PANTS,683.99,759.99,Precio de lista:,10.0,10.000131580678694,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,350.0,https://www.amazon.com.mx/Libin-Pantalones-Senderismo-Resistentes-el%C3%A1sticos/dp/B0FX2MFWLH,https://m.media-amazon.com/images/I/71Mi4R4H3SL.jpg,0.00013158067869412093,Apparel,True,76.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
235,B0D86BXVL6,"ELEGOO Filamento PETG 1.75 4KG Negro | PETG para Impresora 3D, Precisión Dimensional +/- 0.02mm, Carrete de Filamento 3D, para Mayoría Impresoras 3D",ELEGOO,gl_office_product,THERMOPLASTIC_FILAMENT,809.59,919.99,Precio de lista:,12.0,12.00013043620039,Promoción,,BEST_DEAL,,False,4.0,2289.0,https://www.amazon.com.mx/ELEGOO-Filamento-Impresora-Dimensional-Impresoras/dp/B0D86BXVL6,https://m.media-amazon.com/images/I/71qSme5vkYL.jpg,0.00013043620038999393,Office Product,False,110.39999999999998,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
236,B0D9H11XPX,"Filamento de impresión 3D PLA+ de alta velocidad de 1,75 mm, dimensiones exactas +/- 0,02 mm, adecuado para la mayoría de los tipos de impresoras, 1 kg(Negro)",,gl_office_product,THERMOPLASTIC_FILAMENT,225.4,499.0,Precio de lista:,55.0,54.82965931863728,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,216.0,https://www.amazon.com.mx/Filamento-impresi%C3%B3n-PLA-dimensiones-impresoras/dp/B0D9H11XPX,https://m.media-amazon.com/images/I/516sXeeWkKL.jpg,0.17034068136271685,Office Product,True,273.6,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
237,B0D6XL4DVV,"Vtopmart Recipientes Herméticos Para Almacenar, Meal Prep, Recipientes de Vidrio Con Tapa Hermética, para microondas, horno, congelador y lavavajillas, sin BPA (2pack-1.86L)",Vtopmart,gl_kitchen,FOOD_STORAGE_CONTAINER,484.16,844.41,Precio de lista:,43.0,42.66292440875878,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,90.0,False,5.0,18442.0,https://www.amazon.com.mx/Vtopmart-Recipientes-Herm%C3%A9ticos-lavavajillas-2pack-1-86L/dp/B0D6XL4DVV,https://m.media-amazon.com/images/I/81Kcr1TKLHL.jpg,0.33707559124122355,Kitchen,True,360.24999999999994,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
238,B0DSB66KH5,"NORTIV 8 Botas Tactical Hombre Amortiguadas | Zapatos Militares, Soporte de Arco, Antideslizantes",NORTIV 8,gl_shoes,BOOT,1083.89,1699.0,Precio de lista:,36.0,36.20423778693348,Promoción,,BEST_DEAL,,False,4.0,2319.0,https://www.amazon.com.mx/NORTIV-Senderismo-Cremallera-Motocicleta-NMUMMT2503/dp/B0DSB66KH5,https://m.media-amazon.com/images/I/81cS0d0xnqL.jpg,0.20423778693348282,Shoes,False,615.1099999999999,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
239,B0DG93MZCR,"UGREEN 30W GAN Cargador Tipo USB C con 3Puertos, Cubo de Carga Rápido Negro | 2 USB-C y 1 USB-A, Tamaño compacto, Protección múltiple, para iPhone 17/16/15, Galaxy S26/S25, iPad, MacBook Neo/Air",UGREEN,gl_electronics,CHARGING_ADAPTER,234.98,399.0,Precio de lista:,41.0,41.1077694235589,Promoción,,BEST_DEAL,,False,5.0,5626.0,https://www.amazon.com.mx/UGREEN-Cargador-Puertos-Celular-Compatible/dp/B0DG93MZCR,https://m.media-amazon.com/images/I/51f-f5qTjcL.jpg,0.10776942355889929,Electronics,False,164.02,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
240,B0CXTMHNMT,"Magic Keyboard para iPad Air 11"" M4/M3/M2, iPad Air 4/5, iPad Pro 11""(1-4ª) | Español Ñ, Funda Teclado Inalámbrica Para iPad con Soport, 7- Color Retroiluminadas, Trackpad Multi-Touch, Negro",,gl_pc,KEYBOARDS,1407.12,1599.0,Precio de lista:,12.0,12.000000000000007,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,180.0,https://www.amazon.com.mx/Magic-Keyboard-para-iPad-1-4%C2%AA/dp/B0CXTMHNMT,https://m.media-amazon.com/images/I/61SR0HoE2pL.jpg,7.105427357601002e-15,Pc,True,191.8800000000001,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
241,B0FH62Z3DW,Dubinik® Camisas para Hombre Vaqueras Manga Larga de Algodón con Botones a Presión Estilo Western de Trabajo Tipo Leñador,Dubinik,gl_apparel,SHIRT,751.49,834.99,Anterior:,10.0,10.000119761913316,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,525.0,https://www.amazon.com.mx/Dubinik%C2%AE-Camisas-Vaqueras-Algod%C3%B3n-Botones/dp/B0FH62Z3DW,https://m.media-amazon.com/images/I/91WmsFj6yWL.jpg,0.00011976191331619646,Apparel,True,83.5,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
242,B09ZXR98LJ,"Donner DED-80 Batería electrónica con 4 almohadillas de malla silenciosas, más de 180 sonidos, 2 pedales, trono, auriculares, baquetas y lecciones de melódica",Donner,gl_musical_instruments,MUSICAL_INSTRUMENTS,4799.8,5469.29,Precio de lista:,12.0,12.240894156279879,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,1913.0,https://www.amazon.com.mx/Donner-electr%C3%B3nica-principiantes-DED-80-actualizaci%C3%B3n/dp/B09ZXR98LJ,https://m.media-amazon.com/images/I/714yvRzAegL.jpg,0.24089415627987876,Musical Instruments,True,669.4899999999998,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
243,B07DQBYDPS,"Prinsel Baby Colecho, color Beige",,gl_baby_product,FURNITURE,1307.9,2434.78,Precio de lista:,46.0,46.28262101709395,Promoción,,BEST_DEAL,,False,4.0,1077.0,https://www.amazon.com.mx/Prinsel-Baby-Colecho-color-Beige/dp/B07DQBYDPS,https://m.media-amazon.com/images/I/71HXEcmIScL.jpg,0.2826210170939518,Baby Product,False,1126.88,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
244,B0CR926ZJ9,"SKINTIFIC Mascarilla en Barra de Arcilla Volcánica – Limpieza Profunda de Poros, Elimina Puntos Negros, Arcilla Natural de Alaska con Ácido Glicólico, Cremosa y No Reseca, Para Todo Tipo de Piel, 40g",SKINTIFIC,gl_beauty,SKIN_TREATMENT_MASK,175.0,499.0,Precio de lista:,65.0,64.92985971943888,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,978.0,https://www.amazon.com.mx/SKINTIFIC-Barra-Mascarilla-Arcilla-Volc%C3%A1nica/dp/B0CR926ZJ9,https://m.media-amazon.com/images/I/716UVoXTSpL.jpg,0.07014028056111954,Beauty,True,324.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
245,B0CZWPWTPK,"My Home - Almohadas Hoteleras Premium - Relleno Microgel - Firmeza Media - Fundas Rayada Satinada - 100% Algodón - Pillow - Alta Calidad - Color Blanco (2, Estándar)",,gl_home,PILLOW,503.1,559.0,Anterior:,10.0,9.999999999999996,Promoción,,BEST_DEAL,46.0,False,4.0,383.0,https://www.amazon.com.mx/My-Home-Almohadas-Hoteleras-Microgel/dp/B0CZWPWTPK,https://m.media-amazon.com/images/I/51pcyZRDc+L.jpg,3.552713678800501e-15,Home,False,55.89999999999998,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
246,B0FMSVBRQM,Cuadra Botín Casual de Caballero en Piel de Toro Miel,FRANCO CUADRA,gl_shoes,BOOT,3357.0,5595.0,Precio de lista:,40.0,40.0,Promoción,,BEST_DEAL,,False,4.0,12.0,https://www.amazon.com.mx/Cuadra-Caballero-Sistema-calzado-Medici%C3%B3n/dp/B0FMSVBRQM,https://m.media-amazon.com/images/I/615QjgDqcVL.jpg,0.0,Shoes,False,2238.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
247,B0GHF33RVL,OnePlus 15R 5G Gaming Phone 256gb ROM 12gb Ram Dual Sim Snapdragon 8 Gen 5 Aliméntate con 80w Pantalla 6.83 Amoled 1.5K 165hz 7400mah NFC cámara 50mp OIS IP68/IP69K Android 16 eSIM Global Negro,OnePlus,gl_wireless,CELLULAR_PHONE,10449.05,10999.0,Anterior:,5.0,5.000000000000006,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,39.0,https://www.amazon.com.mx/OnePlus-Snapdragon-Alim%C3%A9ntate-Pantalla-7400mah/dp/B0GHF33RVL,https://m.media-amazon.com/images/I/5159c37cnvL.jpg,6.217248937900877e-15,Wireless,True,549.9500000000007,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
